"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4738","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5122","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","0629","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","0490","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8999","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8582","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4519","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4873","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6976","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7421","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4109","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3472","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3457","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8181","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6716","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7072","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8422","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6726","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5285","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7896","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5418","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4376","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5523","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3837","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4090","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3873","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3714","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8376","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","9284","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3514","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1830","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","9339","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4647","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6972","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6133","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8155","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6038","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4101","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4214","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6323","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6559","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","9111","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5303","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6822","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4674","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6273","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5142","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4071","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7961","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8934","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6795","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","9275","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7016","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","9067","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8266","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4577","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","9217","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","9387","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7338","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2478","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7427","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3591","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7377","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7962","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6212","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1754","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8062","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5053","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2949","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8807","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8833","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4345","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2377","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7317","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3565","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3296","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3056","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7504","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5575","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3471","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5143","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8725","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","9015","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7547","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6424","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2736","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8597","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5021","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4212","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7228","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","0820","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4853","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6163","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4365","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8452","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8261","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8874","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1718","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7719","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6055","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7341","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3757","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8385","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4971","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1848","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8695","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4231","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7277","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","0232","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3013","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","0931","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3617","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8401","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5659","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3102","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1843","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7702","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7219","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1555","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8550","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5722","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7807","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2992","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8865","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6983","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6694","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6940","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6071","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4126","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2522","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8450","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6744","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4755","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8832","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4439","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7038","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3811","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7760","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6614","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4927","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7999","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2542","Skeleton","","",NA,NA,NA,16
