"dwc.scientificName","freq"
"Chilomycterus schoepfii",1
"Chirostoma",1
"Chirostoma chapalae",1
"Chirostoma jordani",1
"Chirostoma riojai",1
"Chitala chitala",1
"Chloroscombrus chrysurus",1
"Chologaster agassizii",1
"Chologaster cornuta",1
"Chromis enchrysurus",1
"Cichlasoma",1
"Cichlasoma cyanoguttatum",1
"Cichlasoma managuense",1
"Cichlasoma nigrofasciatum",1
"Cichlasoma steindachneri",1
"Cichlasoma urophthalma",1
"Citharichthys spilopterus",1
"Clarias mossambicus",1
"Clinostomus elongatus × Phoxinus erythrogaster",1
"Clinostomus funduloides × Chrosomus erythrogaster",1
"Clupea pallasi",1
"Clupeidae",1
"Colisa lalia",1
"Colossoma",1
"Colossoma macropomum",1
"Coregonus artedii",1
"Coregonus nipigon",1
"Cottus bairdi bairdi",1
"Cottus caeruleomentum",1
"Cottus kanawhae",1
"Cottus pygmaeus",1
"Crenicichla saxatilis",1
"Ctenogobius boleosoma",1
"Ctenogobius shufeldti",1
"Cymatogaster aggregata",1
"Cynoscion nebulosus",1
"Cyprinella",1
"Cyprinella caerulea",1
"Cyprinella callitaenia",1
"Cyprinella spiloptera × Lythrurus umbratilis",1
"Cyprinella spilopterus × Luxilus chrysocephalus",1
"Cyprinella zonistius",1
"Dactylopterus volitans",1
"Datnioides microlepis",1
"Decapterus punctatus",1
"Dionda diaboli",1
"Dionda erimzonops",1
"Diplectrum formosum",1
"Elassoma alabamae",1
"Elassoma boehlkei",1
"Elassoma okatie",1
"Eleotris amblyopsis",1
"Elops saurus",1
"Embiotoca lateralis",1
"Enchelyopus cimbrius",1
"Equetus acuminatus",1
"Erimonax monachus",1
"Erimystax",1
"Erimystax cahni",1
"Erpetoichthys",1
"Etheostoma brevispina",1
"Etheostoma caeruleum × Percina maculata",1
"Etheostoma camurum × tippecanoe",1
"Etheostoma chlorobranchium",1
"Etheostoma inscriptum",1
"Etheostoma kanawhae",1
"Etheostoma luteovinctum",1
"Etheostoma moorei",1
"Etheostoma neopterum",1
"Etheostoma obama",1
"Etheostoma pallididorsum",1
"Etheostoma percnurum",1
"Etheostoma proliare",1
"Etheostoma sagitta",1
"Etheostoma wapiti",1
"Eucinostomus argenteus",1
"Eucyclogobius newberryi",1
"Eugerres plumieri",1
"Floridichthys carpio",1
