"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"skeleton","ucmp","v","136828","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138561","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137030","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136758","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140920","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140450","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136814","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137795","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137876","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137814","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140803","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140476","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140448","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140495","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137014","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137806","Skeleton","","",NA,NA,NA,402
