"dwc.scientificName","freq"
"Xiphister atropurpureus",5
"Xiphister mucosus",5
"Ahlia egmontis",4
"Aluterus scriptus",4
"Ammocrypta clara",4
"Anisotremus virginicus",4
"Antennarius ocellatus",4
"Astronesthes similis",4
"Barbus acutirostris",4
"Barbus crassibarbus",4
"Barbus megastoma",4
"Barbus platydorsus",4
"Canthidermis sufflamen",4
"Caranx latus",4
"Carcharhinus acronotus",4
"Catostomus",4
"Chaetodon sedentarius",4
"Cichlasoma labridens",4
"Clinocottus analis",4
"Clinostomus elongatus",4
"Coryphopterus glaucofraenum",4
"Cottus klamathensis",4
"Cyprinella formosa",4
"Cyprinella lepida",4
"Dionda ipni",4
"Dorosoma cepidianum",4
"Epigonichthys",4
"Epinephelus morio",4
"Epinephelus nigritus",4
"Epinnula orientalis",4
"Etheostoma barbouri",4
"Etheostoma blennius sequatchiense",4
"Etheostoma collis",4
"Etheostoma hopkinsi binotatum",4
"Etheostoma obama",4
"Etheostoma occidentale",4
"Etheostoma osburni",4
"Etheostoma perlongum",4
"Etheostoma rubrum",4
"Etheostoma stigameum",4
"Etheostoma striatulum",4
"Evermannichthys spongicola",4
"Galeus arae",4
"Gambusia senilis",4
"Gastropsetta frontalis",4
"Gila atraria",4
"Gila coerulea",4
"Gnathophis bracheatopos",4
"Gymnura micrura",4
"Halosaurus guentheri",4
"Hybopsis zanemus",4
"Ichthyomyzon fossor",4
"Ichthyomyzon unicuspis",4
"Labeo cylindericus",4
"Lebiasinidae",4
"Lepomis auritus x L. cyanellus",4
"Lophiodes reticulatus",4
"Lutjanus apodus",4
"Macrhybopsis hyostoma",4
"Megalops atlanticus",4
"Micropterus notius",4
"Morone chrysops x M. saxatilis",4
"Mustelus canis",4
"Neobythites gilli",4
"Neogobius melanostomus",4
"Nezumia hildebrandi",4
